region,mapped_ift_class,squares,bulk_up_forecast,z3,forecast_area,reference_area,parcel_area_tot,r,group1,group2,group3,group,ownership,country
NS,TRANSITION,136,0,0,35861.03,30560.32,100.98691319,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
NS,UNCERTAIN,5,0,0,1649.75,3117.217742,1.5062832574,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
NS,WOODLANDEDGE,59,0,0,10351.31,22352.87065,10.992867731,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
WS,BROADLEAF,49,0,0,9690.64,20843.34895,22.053789716,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
WS,CONIFER,238,0,0,76837.54,122906.652,165.086629,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
WS,TRANSITION,224,0,0,60801.15,61029.90003,148.55236388,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
WS,UNCERTAIN,26,0,0,9044.84,9531.90709,18.949623483,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
WS,WOODLANDEDGE,104,0,0,23072.18,46005.38403,20.478182869,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
NES,BROADLEAF,8,0,0,1103.17,2752.126459,1.8240824034,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
NES,CONIFER,141,0,0,39640.58,53586.94976,103.49820578,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
NES,TRANSITION,96,0,0,19149.44,24063.9375,57.051641237,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
NES,UNCERTAIN,7,0,0,1151.77,1823.86524,0.8168314809,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
NES,WOODLANDEDGE,34,0,0,4089.09,12408.52504,5.9871270096,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
ES,BROADLEAF,13,0,0,1518.18,3554.370996,3.725404969,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
ES,CONIFER,74,0,0,18448.57,30707.90232,53.288429143,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
ES,TRANSITION,43,0,0,9042.66,9425.438608,19.709346744,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
ES,UNCERTAIN,1,0,,548,1093.494797,0.8227184563,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
ES,WOODLANDEDGE,25,0,0,2524.37,8256.083683,5.0540570031,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
SS,BROADLEAF,18,0,0,2857.29,5782.935924,7.4200421281,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
SS,CONIFER,230,0,0,61676.76,109556.1996,159.67075732,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
SS,TRANSITION,280,0,0,78238.5,69363.03733,206.6626941,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
SS,UNCERTAIN,14,0,0,3517.44,5746.498926,3.5422110089,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
SS,WOODLANDEDGE,90,0,0,15541.59,35912.29942,18.703503312,0,Group1: Not determinable,Group2: 5 Storeys,No group3,"Group1: Not determinable                               , Group2: 5 Storeys                                                                    , No group3",FC,Scotland
W,BROADLEAF,86,0,0,9121.45,20356.80328,33.011931412,0,Group1: Not determinable,Group2: 6 Storeys,No group3,"Group1: Not determinable                               , Group2: 6 Storeys                                                                    , No group3",FC,Wales
W,CONIFER,341,0,0,57518.84,96127.97268,229.25765023,0,Group1: Not determinable,Group2: 6 Storeys,No group3,"Group1: Not determinable                               , Group2: 6 Storeys                                                                    , No group3",FC,Wales
W,TRANSITION,287,0,0,49366.84,53205.9204,182.33162024,0,Group1: Not determinable,Group2: 6 Storeys,No group3,"Group1: Not determinable                               , Group2: 6 Storeys                                                                    , No group3",FC,Wales
W,UNCERTAIN,5,0,0,807.97,2164.696065,0.4696053933,0,Group1: Not determinable,Group2: 6 Storeys,No group3,"Group1: Not determinable                               , Group2: 6 Storeys                                                                    , No group3",FC,Wales
W,WOODLANDEDGE,101,0,0,5608.54,26706.93162,10.85052358,0,Group1: Not determinable,Group2: 6 Storeys,No group3,"Group1: Not determinable                               , Group2: 6 Storeys                                                                    , No group3",FC,Wales
NWE,BROADLEAF,9,0,0,2205.41,3444.606627,4.9609642983,0,Group1: Not determinable,Group2: 6 Storeys,No group3,"Group1: Not determinable                               , Group2: 6 Storeys                                                                    , No group3",FC,England
